,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,tags,product_color,product_variation_inventory,shipping_option_name,shipping_option_price,countries_shipped_to,inventory_total,has_urgency_banner,origin_country,merchant_title,merchant_rating_count,merchant_rating,feedback,notes
73,11.0,10,100.0,1,3.46,50.0,20.0,7.0,8.0,6.0,9.0,"Summer,trousers,Casual pants,pants,Bottom,fashion pants,chiffonpant,Long pants,widelegpant,harem pants,summerpant,Plus Size,printed,Women's Fashion,Casual,Women",black,50.0,Livraison standard,3.0,41,50,0.0,CN,charming_family,225438.0,4.30112048545498,91,225438
74,8.0,33,10.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"Vest,Fashion,Lace,V-neck,Women's Fashion,lacebra,sexy,silk,Casual,Women,Tank,Necks,casualsuspendertop,lace top,Tops,lace vest,slingtop,black,sleeveless",black,50.0,Livraison standard,2.0,25,50,0.0,CN,WSLCWM,1496.0,4.16978609625668,88,1496
75,9.0,33,50.0,1,4.5,4.0,2.0,2.0,0.0,0.0,0.0,"blouse,Summer,Plus Size,Shirt,Heart,womens shirt,print shirt,Tops,short sleeves,Round neck,Funny,Women's Fashion,cute,Women,Casual,Necks",white,50.0,Livraison standard,3.0,41,50,0.0,CN,Seraih,8397.0,4.1202810527569405,87,8397
76,7.0,6,100.0,0,4.26,53.0,30.0,14.0,5.0,1.0,3.0,"Summer,Shorts,Women,shortromper,Spaghetti,onepiece,Spaghetti Strap,One-Piece Suits,shortjumpsuit,Women's Fashion,Fashion,Casual,summerjumpsuit,sleeveless,Rompers,women Jumpsuit,playsuit,jumpsuit",armygreen,50.0,Livraison standard,2.0,31,50,1.0,CN,chooop,2055.0,3.8379562043795605,81,2055
77,11.0,10,10000.0,0,4.24,1045.0,644.0,183.0,114.0,38.0,66.0,"bandage top,Fashion,crop top,Halter,Summer,Women Set,elasticwaistshort,Women's Fashion,elastic waist,Casual,Women,Shorts,Waist,Elastic,Tops,pants,shortssuit,backless,Suits,Print,sleeveless,twopiecesset",purple,50.0,Livraison standard,3.0,36,50,0.0,CN,luojiayushop,9200.0,4.28967391304348,91,9200
78,8.0,92,100.0,0,3.56,16.0,6.0,5.0,0.0,2.0,3.0,"Summer,Plus Size,letter print,print shirt,summer t-shirts,short sleeves,Women's Fashion,Fashion,slimtop,slim,Women Fashion,Necks,rainbow,Shorts,Cotton Shirt,Shirt,Sleeve,graphic tee,Tops,Slim Fit,Round neck,women shirt,Tops & T-Shirts,Print,Cotton",yellow,50.0,Livraison standard,2.0,55,50,0.0,CN,wangjiangxu,7076.0,3.9680610514414902,84,7076
79,5.83,5,10000.0,1,4.22,2055.0,1162.0,488.0,212.0,83.0,110.0,"Summer,sexy bathing suit,Bikinis Set,Swimwear,Swimsuit,Bikini,splitbikiniset,Fashion,Two Pieces,printed,Women's Fashion,Beach,splits",whitefloral,1.0,Standardowa wysyłka,1.0,35,50,0.0,CN,hellohorse,126370.0,4.14695734747171,0,0
80,8.0,7,1000.0,0,3.42,373.0,144.0,57.0,60.0,35.0,77.0,"Summer,Plus Size,Mini,Dress,Mini dress,Women's Fashion,Fashion,slingdres,sleeveless,women dress,Striped,Women,Casual,Cotton",pink,50.0,Livraison standard,2.0,63,50,0.0,CN,ZZXia,1322.0,3.9652042360060493,83,1322
81,5.77,5,100.0,1,4.0,4.0,1.0,2.0,1.0,0.0,0.0,"blouse,Summer,Vest,Plus Size,Tank,Lace,Women Skirts,Shirt,Dress,Plus size top,Tops,lace blouse,Women's Fashion,Fashion,sleeveless,blousesampshirt,sexy,Women,Casual,Cotton",armygreen,45.0,Livraison standard,1.0,31,50,1.0,CN,hufscfshkuhjdfs,8996.0,3.9157403290351303,0,8996
82,5.9,5,10000.0,0,3.64,1933.0,867.0,298.0,299.0,151.0,318.0,"Summer,Fashion,plus size dress,Dress,slim,V-neck,Women's Fashion,Plus Size,sleeveless,Floral,Party Dresses,Skirts,Casual,casual dress,Deep V-Neck,party,Slim Fit,print dress,Evening Dress,Ladies,women dress,Beach",grey,4.0,Livraison standard,1.0,30,50,0.0,CN,cp7438,2366.0,3.95181741335587,0,2366
83,6.0,20,100.0,0,3.08,13.0,4.0,2.0,2.0,1.0,4.0,"strappydre,Mini,summer dress,short dress,Summer,Shorts,Dress,Slim Fit,V-neck,Mini dress,Women's Fashion,Sleeveless dress,strappy,Plus Size,Sexy Dress,solid color,sexy,Fashion,sleeveless,Women",red,50.0,Livraison standard,2.0,43,50,0.0,CN,"Langwei Garment Co., LTD",2776.0,3.9311959654178703,0,2776
84,7.0,6,50000.0,1,4.41,17444.0,11548.0,3191.0,1632.0,507.0,566.0,"blouse,Summer,Plus Size,Tank,Lace,Tops,topsamptshirt,tank top,Women's Fashion,Fashion,Loose,topsampblouse,Print,sleeveless,sexy,Cotton,Casual,Women",green,2.0,Livraison standard,2.0,35,50,0.0,CN,hellohorse,126370.0,4.14695734747171,89,126370
85,8.0,7,10000.0,1,3.7,1404.0,593.0,278.0,232.0,124.0,177.0,"blouse,Summer,Fashion,Lace,Tops,Loose,V-neck,Women's Fashion,Lace Up,Print,Short Sleeved,feather,Casual,Shirt",pink,1.0,Livraison standard,2.0,48,50,0.0,CN,realmhome,4178.0,3.9375299186213497,84,4178
86,12.0,11,1000.0,0,3.81,341.0,163.0,63.0,48.0,21.0,46.0,"Deep V-Neck,Summer,slingdresse,Plus Size,Floral,Necks,women dresses,Dresses,vestdresse,floralprinted,Women's Fashion,printed,Dress,summer dresses,tunicdresse,Casual,Women",black & green,50.0,Livraison standard,3.0,13,50,0.0,CN,jiayun shop,2248.0,4.15035587188612,87,2248
87,5.78,8,20000.0,1,4.0,3975.0,2054.0,774.0,576.0,242.0,329.0,"bathing suit,two piece swimsuit,bikini set,Swimwear,Swimsuit,Bikini,bandage bikini,Push up bikini,Beach",pink,50.0,Standardowa wysyłka,1.0,29,50,0.0,CN,vemaneya,6555.0,4.18413424866514,0,0
88,12.0,17,5000.0,0,3.94,387.0,189.0,76.0,67.0,21.0,34.0,"Summer,Fashion,cottontee,Sleeve,Tops & Tees,Leopard,short sleeves,Shorts,Round neck,T Shirts,lipsshirt,lip,Tops & T-Shirts,Casual Tops,Women's Fashion,Casual,Women Fashion,Women",white,50.0,Livraison standard,3.0,43,50,0.0,CN,xiaoameiyou,1288.0,3.9782608695652204,0,1288
89,11.0,10,20000.0,1,4.07,3070.0,1635.0,642.0,392.0,177.0,224.0,"Sleeveless dress,Summer,Dresses,Dress,slingdre,Floral dress,Women's Fashion,Party Dress,backless,V-neck,bohemian dress,Floral,summer dresses,printed,Women,sleeveless,casual dress",floral,50.0,Livraison standard,2.0,35,50,0.0,CN,f40051ab1zhong9,12974.0,3.9657006320333,84,12974
90,8.0,51,100.0,0,4.29,31.0,19.0,5.0,5.0,1.0,1.0,"Summer,Plus Size,Dress,slim,short dress,Mini dress,Women's Fashion,Fashion,sleeveless,Party Dresses,Bodycon Dress,Women Fashion,casual dress,Shorts,Waist,Slim Fit,camouflage,Sleeveless dress,t,women dress,Women",pink,50.0,Livraison standard,2.0,43,50,0.0,CN,MSyongan,5846.0,3.8325350667122797,81,5846
91,11.0,10,100.0,1,3.46,50.0,20.0,7.0,8.0,6.0,9.0,"Summer,trousers,Casual pants,pants,Bottom,fashion pants,chiffonpant,Long pants,widelegpant,harem pants,summerpant,Plus Size,printed,Women's Fashion,Casual,Women",black,50.0,Livraison standard,3.0,41,50,1.0,CN,charming_family,225438.0,4.30112048545498,91,225438
92,5.77,48,100000.0,0,4.1,20744.0,11184.0,4152.0,2919.0,1174.0,1315.0,"Mini,Strapless Dress,Spaghetti Strap,Tank,Tops,slim,tank top,Mini dress,Women's Fashion,Fashion,Women,Dress,sleevelessdresse,bodycon,Spaghetti,Casual,casual dress",black,50.0,Livraison standard,2.0,46,50,0.0,CN,trendy_world,330405.0,4.06734764909732,86,330405
93,9.0,8,20000.0,0,3.7,3820.0,1726.0,654.0,568.0,324.0,548.0,"Summer,short sleeve dress,Mini,Pleated,t-shirt dress,beach dress,Fashion,pocketsdres,summer dresses,Casual,Cotton,Ladies Fashion,Tops,Ladies,women dress,Robes,Women,Beach,Plus Size,ruffle,Dress,short sleeves,Mini dress,Pocket,Women's Fashion,party,sexy,casual dress,Shorts,Tank,Sleeve,T Shirts,Cotton Dress,loose dress",grey,44.0,Livraison standard,3.0,20,50,0.0,CN,new style,15748.0,4.06464312928626,87,15748
94,1.72,2,100.0,1,3.77,30.0,15.0,3.0,5.0,4.0,3.0,"blouse,Summer,Plus Size,Shirt,Sleeve,Tops,Loose,short sleeves,V-neck,T Shirts,Shorts,Fashion,Ladies,Women's Fashion,Casual,Women",fluorescentgreen,10.0,Livraison standard,1.0,48,50,0.0,CN,guangzhouweishiweifushiyouxiangongsi,32168.0,3.88454364585924,83,32168
95,1.86,9,100.0,1,3.57,42.0,17.0,9.0,4.0,5.0,7.0,"Summer,Fashion,pants,widelegpant,Women's Fashion,trousers,solid color,Wool,Casual,Women",pink,2.0,Livraison standard,1.0,40,50,1.0,CN,schmuckdesignonline,7248.0,3.94301876379691,83,7248
96,14.0,92,100.0,1,4.54,13.0,10.0,2.0,0.0,0.0,1.0,"Summer,Two-Piece Suits,women crop top,pants,Tops,track suit,Outfits,Women's Fashion,Shorts,Clothes,Suits,Print,Women,short sleeve shirt,Sport,Fashion,Striped,Sports Wear,sexy Women's Fashion",black,50.0,Livraison standard,3.0,36,50,0.0,CN,Guifen underwear,54.0,4.18518518518519,86,54
97,3.69,4,1000.0,0,3.64,212.0,95.0,33.0,32.0,16.0,36.0,"Summer,Vest,Plus Size,Floral print,splice,Loose,V-neck,Floral,Women's Fashion,Fashion,wavepoint,Print,Casual,Necks",red,5.0,Livraison standard,1.0,24,50,0.0,CN,nmgyusj,1559.0,4.03912764592688,86,1559
98,5.79,42,1000.0,0,3.32,121.0,36.0,24.0,23.0,19.0,19.0,"Summer,Vest,summer t-shirts,looseblouse,Cross,tank top,Spaghetti Strap,Sleeveless Shirt,Plus Size,topandblouse,deepneck,Spaghetti,Casual,Women Fashion,Women,blouse,Tank,Necks,Beach,Tops,beachvest,Women's Fashion,T Shirts,Fashion,sleeveless",red,50.0,Livraison standard,2.0,43,50,1.0,CN,Molesfashion,5083.0,3.94747196537478,83,5083
99,11.0,30,100.0,1,4.11,28.0,17.0,4.0,3.0,1.0,3.0,"Shorts,Waist,Casual pants,pants,summer shorts,Men,5pointspant,camouflage,Men's Fashion,Beach Shorts,t,Men Shorts,cargoshort,camouflageshort,Cotton",orange & camouflage,2.0,Livraison standard,3.0,45,50,0.0,CN,Dongguang Internationnal,9541.0,4.210460119484329,90,9541
100,9.0,8,100.0,1,3.18,72.0,17.0,19.0,12.0,8.0,16.0,"Summer,trousers,Tank,pants,Spring,Overalls,Women's Fashion,Fashion,black,Ladies,sleeveless,Wool,women Jumpsuit,Casual,jumpsuit",red,10.0,Livraison standard,3.0,26,50,0.0,CN,liuyaling66058,288.0,3.7291666666666696,78,288
101,6.0,8,10000.0,0,3.96,1338.0,685.0,257.0,187.0,72.0,137.0,"Summer,off shoulder top,Plus Size,Lace,cute,topsamptshirt,short sleeves,cottontop,T Shirts,Outdoor,sexy,topsampblouse,slimtop,slim,Casual,Women Fashion,Cotton,blouse,Spaghetti,Shorts,Sleeve,lace top,Tops,spaghettistraptshirt,Print,Casual Tops,jackdanielsprinttop,Fashion",black,50.0,Livraison standard,2.0,43,50,0.0,CN,young's boutique,54504.0,3.8016842800528403,80,54504
102,20.0,17,100.0,1,2.8,15.0,2.0,3.0,5.0,0.0,5.0,"Mens T Shirt,Fashion,Men's Fashion,Sleeve,Summer,Athletics,tshirtshort,Men,summer shorts,short sleeves,Casual,Cool T-Shirts,sportsshort,Shorts,fashionbrandsuit,3D T-shirt,fashion brand,men's shorts,menssummersuit,T Shirts",green,50.0,Livraison standard,6.0,36,50,0.0,CN,lidandanshop,67.0,3.29850746268657,0,67
103,5.66,5,5000.0,0,3.89,1161.0,558.0,242.0,159.0,75.0,127.0,"Tops & Tees,Fashion,Slim T-shirt,Summer,Tops,bowtop,Women's Fashion,V-neck,Short top,womenhotshirt,T Shirts,Women S Clothing,off shoulder,Women,sexy,Bow,slim,Casual,Fitted,Cotton",black,50.0,Livraison standard,2.0,42,50,1.0,CN,Dazzling_store,99283.0,4.28559773576544,0,99283
104,8.0,65,100.0,0,3.97,29.0,18.0,1.0,5.0,1.0,4.0,"runningshort,Beach Shorts,beachpant,Bottom,sailboatshort,Shorts,Sport,beach swimwear,Men's Fashion,Puma,Summer,Men Shorts,men's shorts,surfshort,Beach,Men",white,1.0,Livraison standard,2.0,33,50,0.0,CN,DSVIE FASHION,239.0,3.88284518828452,0,239
105,8.0,7,1000.0,1,3.61,668.0,254.0,155.0,102.0,61.0,96.0,"Summer,womens dresses,Dress,Spaghetti Strap,Floral dress,kleider,beach dress,Party Dress,party,Floral,summer dresses,Spaghetti,Casual,casual dress,tunic,saty,Women's Fashion,Floral print,Print,sleeveless,sexy,Women,Beach",lightyellow,10.0,Livraison standard,2.0,39,50,0.0,CN,zhenyangongyequ7766,40616.0,4.098557218830019,0,40616
106,6.0,6,1000.0,1,3.82,134.0,62.0,26.0,23.0,6.0,17.0,"Fashion,fit,pants,Brand,slim,Short pants,jogging,Shorts,printed,Men,Sport,Casual,trousers,Slim Fit",grey,1.0,Livraison standard,2.0,35,50,0.0,CN,lianglinglingdian,670.0,3.84477611940299,81,670
107,11.0,10,5000.0,0,3.96,1556.0,743.0,338.0,258.0,110.0,107.0,"bathing suit,bandage swimsuit,Fashion,leaf,bikini set,Summer,womenbra,Women's Fashion,strappy bikini,Swimsuit,Bikini,Two Pieces,printed,printedswimwear,Women,Beach,Swimming",black,50.0,Livraison standard,3.0,23,50,0.0,CN,Jingka,4610.0,4.2527114967462,0,4610
108,7.0,6,1000.0,1,4.2,107.0,66.0,13.0,18.0,3.0,7.0,"Summer,Plus Size,Dress,Spaghetti Strap,Ladies,Women's Fashion,Fashion,Floral,knee,Spaghetti,Casual,Floral print,summer dress,women's dress,Print,sleeveless",white,3.0,Livraison standard,2.0,26,50,0.0,CN,alabaostore,247.0,3.94331983805668,83,247
109,11.0,10,10000.0,0,3.77,1694.0,725.0,376.0,272.0,112.0,209.0,"Summer,womens dresses,leaf,short dress,Sleeve,Mini,Dress,Loose,short sleeves,Mini dress,Necks,Women's Fashion,Shorts,leafprint,printed,Tops & T-Shirts,Women,Casual,casual dress",red,50.0,Livraison standard,3.0,31,50,0.0,CN,Lin Fashion Store,13946.0,4.00014341029686,85,13946
110,5.81,30,100.0,0,2.61,18.0,3.0,2.0,5.0,1.0,7.0,"Summer,Shorts,Slim Fit,slim,twopiecesoutfit,V-neck,Women's Fashion,Fashion,tank top,Women,sexy,Sport,Casual,Women Fashion,Cotton",green,3.0,Livraison standard,2.0,41,50,1.0,CN,Denas Fashion,26473.0,3.8947606995807003,82,26473
111,14.0,12,10000.0,0,3.93,2946.0,1427.0,614.0,452.0,180.0,273.0,"Mini,halter dress,Necks,Cocktail dresses,Halter,Dress,Lace Dress,backless dress,Mini dress,Women's Fashion,Party Dress,prom dress,retro,Ladies,sexy,sexy lace,backless",blue,36.0,Livraison standard,4.0,26,50,1.0,CN,xiejiatang,32858.0,3.88553776857995,82,32858
112,5.0,51,10.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"Summer,Shorts,Shirt,Sleeve,sportsset,short sleeves,Two piece set,lipprint,Ladies,women shorts,Fashion,lip,women t shirt,Round neck,Casual,Print,tracksuitsforwomen,runningset,Necks",black,1.0,Livraison standard,1.0,36,50,0.0,CN,hxt520,295.0,3.98983050847458,86,295
113,5.0,5,100.0,1,4.3,10.0,6.0,2.0,1.0,1.0,0.0,"Summer,Fashion,Stitching,Lace,Denim,jeansforwomen,Women's Fashion,Shorts,Denim Shorts,sexy,Jeans,Women",coolblack,3.0,Livraison standard,2.0,22,50,0.0,CN,Sunshine In You Eyes,10799.0,4.167978516529311,89,10799
114,11.0,10,1000.0,0,4.12,249.0,143.0,48.0,24.0,12.0,22.0,"blouse,Summer,Womens Blouse,long sleeve blouse,Shirt,Sleeve,Women Blouse,Plus Size,Blouses & Shirts,casual shirt,Casual,Tops,Women's Fashion,blouse women,Casual T-Shirt,Tops & Blouses,Printed T Shirts,Fashion,long sleeve shirt,Women",multicolor,50.0,Livraison standard,2.0,21,50,0.0,CN,fuzhoushicangshanqutiantuwenhuachuanboyouxiangongsi,8989.0,3.8519301368339103,0,8989
115,12.0,67,10.0,0,3.67,3.0,2.0,0.0,0.0,0.0,1.0,"Summer,Shorts,women beachwear,women crop top,Tops,short sleeves,T Shirts,Fashion,Sport,Women,Suits,womencausaltshirt,Yoga,Women's Fashion,Casual,Sports Wear,Cotton",pink,20.0,Livraison standard,3.0,32,50,0.0,CN,eirufjl,238.0,4.0084033613445404,84,238
116,5.68,5,10.0,0,4.5,2.0,1.0,1.0,0.0,0.0,0.0,"Summer,fashion women,Fashion,headdress,women hats,漁師の帽子,Outdoor,Bucket Hats,daisy,sun hat,Hats,fishermanshat,Electric",purple,50.0,Livraison standard,2.0,109,50,0.0,CN,langsengy,160.0,4.5125,97,160
117,11.0,10,100.0,1,4.0,12.0,7.0,1.0,2.0,1.0,1.0,"mensboardshort,Summer,Beach Shorts,pants,Shorts,Slim Fit,Swimsuit,quickdry,Men's Fashion,bodybuildingshort,mensswimtrunk,Swimming,Swim Shorts,Beach,Men",black,50.0,Livraison standard,2.0,32,50,0.0,VE,Tobeplayer,546.0,4.014652014652009,85,546
118,17.0,15,10000.0,0,4.16,3040.0,1782.0,565.0,332.0,123.0,238.0,"Trousers & Shorts,Fashion,pants,camouflageshortsforwomen,Loose,Short pants,camouflage,Women's Fashion,Shorts,t,basic,sexy,womenssexyshort,Board Shorts,Women",camouflage,50.0,Livraison standard,5.0,52,50,0.0,CN,Vangull,12881.0,4.35261237481562,92,12881
119,7.0,43,100.0,0,3.71,21.0,10.0,5.0,0.0,2.0,4.0,"blouse,printtank,Vest,Fashion,Tank,camisole,Summer,Tops,tank top,Women's Fashion,sleeveless tops,V-neck,sleeveless,printed,Casual,Cotton",purple,9.0,Livraison standard,2.0,40,50,0.0,CN,tingshen,9078.0,3.87816699713593,82,9078
120,12.0,85,50.0,1,4.75,4.0,3.0,1.0,0.0,0.0,0.0,"runningshort,Fashion,Sleeve,beachsuit,Athletics,sweat suit,Men,short sleeves,jogging suit,Men's Fashion,Shorts,Summer,T Shirts,Tops & T-Shirts,men's shorts,men's suits,Casual,Sports Wear,jumpsuit",green,18.0,Livraison standard,3.0,35,50,0.0,CN,mawenru646,57.0,4.17543859649123,89,57
121,7.0,6,100.0,0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,"Summer,Vest,Plus Size,Tank,Tops,V-neck,Fashion,tank top,knot,solid color,sleeveless,Casual,Women Fashion,Cotton",black,50.0,Livraison standard,2.0,41,50,0.0,CN,aishoumat,9703.0,3.97073070184479,0,9703
122,7.0,33,50.0,0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,"butterfly,Mini,Vest,Fashion,Tank,Necks,Summer,womemstop,Tops,tank top,Round neck,#top #crop,tankvest,sleeveless,Casual",blue,50.0,Livraison standard,2.0,41,50,0.0,CN,owiner,25222.0,4.00154626913013,85,25222
123,11.0,59,1000.0,0,4.11,135.0,75.0,24.0,19.0,10.0,7.0,"Summer,Plus Size,letter print,Dress,short sleeves,bodycon,Women's Fashion,Fashion,Sexy Dress,t-shirt dress,Skirts,mini dresses,Shirt,Shorts,Jewelry,skewshoulder,Dresses,Casual,print dress,Sleeve,Print,Women,silver",yellow,50.0,Livraison standard,2.0,41,50,0.0,CN,BigHero,6715.0,4.05718540580789,86,6715
124,12.0,43,100.0,0,3.59,27.0,7.0,9.0,7.0,1.0,3.0,"Women Pants,capripant,elastic waist,Waist,Elastic,pants,Summer,Fitness,jogging,harem pants,Women's Fashion,trousers,34pant,Sport,Fashion,Casual",lightpink,50.0,الشحن القياسي,3.0,42,50,0.0,CN,Raverks,3237.0,3.9484090206981803,0,3237
125,13.0,51,5000.0,0,3.61,127.0,59.0,16.0,20.0,7.0,25.0,"Summer,Shorts,sportsset,short sleeves,tiedyeprinted,Sport,women shorts,Fashion,Two Pieces,women t shirt,Casual,Women,printed,tracksuitsforwomen,Women's Fashion,runningset,Two piece set",yellow,50.0,Livraison standard,3.0,43,50,1.0,CN,praden,17244.0,3.946416144746,84,17244
126,2.72,9,1.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"Summer,Plus Size,Shirt,long dress,Dress,Women's Fashion,V-neck,Maxi Dresses,beach dress,Party Dress,Stripes,Sleeveless dress,summer dresses,women dress,Beach,Casual,sleeveless",orange,1.0,Livraison standard,1.0,33,50,0.0,CN,Kyiswen,378.0,3.5978835978836,75,378
127,6.0,6,20000.0,1,3.99,1600.0,809.0,322.0,238.0,100.0,131.0,"blouse,Summer,Vest,Plus Size,Tank,Cotton,Tops,topsamptshirt,T Shirts,tank top,Women's Fashion,Fashion,sleeveless tops,blousesampshirt,sleeveless,o-neck,Casual,Women",green,50.0,Livraison standard,2.0,33,50,0.0,CN,WOW BANG,16013.0,4.10884906013864,87,16013
128,9.0,56,100.0,1,4.03,30.0,17.0,6.0,2.0,1.0,4.0,"Summer,Two-Piece Suits,Fashion,Sleeve,Spring,Tops,short sleeves,sport suit women,Shorts,Sport Suits,suits for women,jogging suits for women,women sport suit,tiktoktshirt,womens shorts suit",pink & black,3.0,Livraison standard,3.0,19,50,0.0,US,Ashley Johnson,49.0,3.71428571428571,73,49
129,5.0,5,50.0,0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,"Summer,Plus Size,Tie Dye,tiedyeprint,Dyes,Dress,summer dress,short sleeves,Ladies,Women's Fashion,Shorts,off shoulder dress,Sleeve,Print,women dress,Casual,casual dress",yellow,5.0,Livraison standard,2.0,47,50,0.0,CN,chaoyang_yangjianfa,4.0,3.75,0,4
130,5.86,5,1000.0,0,3.73,150.0,71.0,23.0,23.0,11.0,22.0,"Summer,womens top,Cotton T Shirt,Food,summer t-shirts,short sleeves,V-neck,Women's Fashion,Plus Size,short sleeve shirt,Casual,Shirt,blouse,Cotton,Shorts,Tops & Blouses,Ladies Fashion,Sleeve,Tops,T Shirts,candy,Pullovers,Tops & T-Shirts,Ladies,loose t-shirt,Women,Fashion",white,6.0,Livraison standard,1.0,30,50,0.0,CN,wonderful1688,9308.0,3.99301675977654,86,9308
131,2.0,2,10000.0,1,3.99,980.0,520.0,180.0,120.0,67.0,93.0,"Summer,Plus Size,Tank,Tops,uneck,tank top,Floral print,Print,Women's Fashion,Fashion,Floral,sleeveless,Casual",green,1.0,Livraison standard,1.0,23,50,0.0,CN,Suyi Technology,12309.0,4.04517020066618,86,12309
132,7.0,6,5000.0,0,4.38,996.0,654.0,178.0,94.0,32.0,38.0,"Women's Fashion,Tanktops for women,Fashion,Cotton Shirt,summer tank top,letter print,Summer,summer shirt,Tops,gothicshirt,tank top,Print,Sleeveless Shirt,sleeveless,blousesampshirt,Tank,moonshirt,Casual,Shirt",grey,8.0,Livraison standard,2.0,41,50,1.0,CN,longfeifengwu,130598.0,3.9467909156342404,85,130598
133,5.66,6,100.0,0,3.08,13.0,3.0,3.0,3.0,0.0,4.0,"slimming,wasitcincher,Fashion,waistgirdle,slimmingcorset,Corset,Summer,Waist,waist trainer,Fashion Accessory,Vest,shaperwear,belt",black,50.0,Expediere Standard,2.0,35,50,0.0,CN,sklioppp,2782.0,4.06901509705248,0,2782
134,13.0,17,5000.0,0,4.11,792.0,450.0,150.0,88.0,35.0,69.0,"Summer,Plus Size,Halter,letter print,long dress,Dyes,Dress,Women's Fashion,maxi dress,boho,Fashion,boho dress,Tie Dye,sleeveless,Print,bohemian dress,bohemian,Women Fashion,Cotton",pink,6.0,Livraison standard,3.0,43,50,1.0,CN,eeeeffff889966,4571.0,3.910741632028,0,4571
135,8.0,7,5000.0,1,3.6,1254.0,500.0,241.0,207.0,126.0,180.0,"Summer,Fashion,Mini,Tops,Loose,Polkas,V-neck,Casual,backless,polka dot,sleeveless,Dress,Women Fashion,black",yellow,27.0,Livraison standard,3.0,28,50,0.0,CN,shuilingjiao international trade company,88193.0,4.08089077364417,0,88193
136,11.0,10,1000.0,1,3.78,299.0,120.0,73.0,55.0,22.0,29.0,"slidesforwomen,sandalendamen,Sandals,Platform Shoes,Summer,Vintage,sandalswomen,Buckles,summer shoes,Women's Fashion,flatshoesforwoman,sandalefemme,sandaliasmujer,Roman,open toe,Casual,Women,Beach,wedgesshoeswomen,Slippers,slippers for women",grey,5.0,Livraison standard,3.0,35,50,0.0,CN,Chentuyi Store,433.0,3.8960739030023097,0,433
137,8.0,7,20000.0,0,4.05,8904.0,4640.0,1964.0,1121.0,493.0,686.0,"strapless,Bikinis Set,tankini bathing suits,Tops,triangle bikini swimwear,Swimwear,Swimsuit,Tankinis,Fashion,Stripes,Tankini Set,Bikinis For Women,strand",black,50.0,Livraison standard,2.0,31,50,1.0,CN,Facing the sea,19221.0,4.1680973934758905,89,19221
138,16.0,76,100.0,1,3.53,38.0,15.0,9.0,2.0,5.0,7.0,"Head,Fashion,longfleece,bigcode,solid,Sweaters,Men,sleevehead,young,Stamps,easy,Men Tops,velvet",red,50.0,Livraison standard,5.0,58,50,0.0,CN,aa321707,1088.0,4.27205882352941,92,1088
139,11.0,10,100.0,0,4.6,5.0,3.0,2.0,0.0,0.0,0.0,"Summer,Flip Flops,hotrhinestone,Womens Shoes,Vacation,new2020,Slippers,flipflopsandal,Sandals,Shoes,casualsandal,Holiday,flat shoe",silver,12.0,Livraison standard,3.0,42,50,0.0,CN,Smeer co. ltd.,38936.0,4.12299671255393,87,38936
140,11.0,10,5000.0,0,3.72,1008.0,447.0,201.0,135.0,81.0,144.0,"Summer,Shorts,Rompers,Casual,Ladies,Women's Fashion,Fashion,off shoulder,sexy,Floral,sleeveless,Women,Beach,playsuit,jumpsuit",white,50.0,Livraison standard,2.0,25,50,1.0,CN,besagift,61895.0,4.26800226189515,0,61895
141,8.0,7,20000.0,0,4.16,6860.0,3906.0,1326.0,869.0,343.0,416.0,"Chiffon top,Shirt,chiffon,Long Sleeve,Tops,Necks,Women's Fashion,Halter,sexy tops for women,chiffon dress,T Shirts,off shoulder,sexy,chiffontshirt,Sleeve,Women",black,50.0,Livraison standard,2.0,32,50,0.0,CN,211670008@qq.com,43676.0,4.28361113655097,91,43676
142,14.0,12,1000.0,1,4.04,481.0,267.0,86.0,60.0,18.0,50.0,"Summer,Leggings,Shorts,high waist,pants,Denim,slim,Short pants,jean shorts,Women's Fashion,Fashion,Denim Shorts,Plus Size,rippedshort,Jeans,Casual,Women",lightblue,50.0,Livraison standard,4.0,41,50,0.0,CN,Denas Fashion,26473.0,3.8947606995807003,82,26473
